fips,population,hispanic,minority,female,unemployed,income,nodegree,bachelor,inactivity,obesity,density,votergap20,votergap16
1123,41008,2.358,29.468,51.285,6.1,36.779,19.7,17.6,31.6,36.9,58.1,-43.3709685,-41.591
21121,32710,1.21,2.994,51.283,8.3,26.048,31.1,10.2,35.3,39.3,46.5,-67.0383485,-67.632
29059,16637,2.025,3.55,50.326,6.2,34.987,19.9,13.9,27.8,33.7,16.1,-64.6470879,-62.151
47027,7895,1.969,3.397,50.676,9,30.744,25.5,13.3,32.9,31.3,74.1,-56.9880205,-49.092
38105,20451,6.287,11.353,45.41,2.2,86.354,9.6,19.1,25.6,35.3,3.3,-66.7643366,-66.334
6109,55175,11.765,9.321,48.035,7.1,49.476,10.4,19.8,16.8,20.2,24.9,-18.7812417,-18.932
17053,13911,2.97,2.978,50.932,5.4,50.877,11.4,16.1,23.2,28.2,30.9,-47.3752337,-48.72
55133,383154,4.686,6.628,50.877,3.8,76.584,4.3,41,15.9,27.5,709.4,-20.7999373,-28.07
32017,4794,7.427,7.863,46.108,6.2,45.629,13,15.1,24.8,25.9,1.1,-71.0139002,-65.009
23029,32107,1.894,8.487,50.735,6.6,38.057,12.5,20.2,27.3,28.5,53.1,-19.5389869,-16.179
27051,5835,1.813,2.778,50.28,4.8,48.179,8.3,18.3,26.8,32,61,-26.5188834,-27.773
56033,29163,4.175,4.849,49.965,4.1,54.716,5.8,28.9,20.3,23.3,11.5,-47.1413031,-51.738
33005,77045,1.726,4.191,51.043,3.2,56.008,8.3,30.8,20,27.4,51.4,17.2410674,12.617
55117,114560,6.161,9.394,49.779,3.8,55.335,9.3,22.5,20.1,29.4,225.9,-15.918559,-16.696
53013,4040,6.897,6.187,50.279,6.4,45.465,11.7,20.4,22.3,30,4.7,-43.5270541,-44.54
48495,6772,58.413,6.558,48.557,5.7,55.493,29.2,11.1,23.8,27.7,53.4,-65.6161806,-52.483
35041,18817,40.465,8.975,49.671,5.5,36.108,19.4,22.8,24.7,26.9,6.9,-42.8571428,-40.934
29121,15359,1.337,5.145,50.975,5.4,35.345,12.9,15.7,29.2,32.8,42.8,-56.3297601,-56.419
27101,8416,3.471,3.459,50.03,4.4,52.219,10.4,17.2,22.1,29.8,55.1,-39.0931373,-36.17
26015,58434,2.733,2.923,49.722,4.1,57.235,8.6,18.5,21.1,31.2,9.9,-32.5135775,-33.332
40085,9124,14.813,15.917,50.638,3.4,52.662,16.4,16.1,31.3,33.5,56.3,-63.6408244,-57.697
53045,58016,9.146,11.973,48.329,7.7,52.313,12.7,17.9,21.8,30.5,63.3,-3.86296,-6.113
12043,10950,21.704,21.01,43.716,7.1,38.783,24,10.3,33.5,33.1,16,-46.15829,-39.61
47129,18738,1.242,5.708,45.381,7.6,36.39,19.8,7.3,32.4,30.3,49.2,-70.0413223,-65.666
30039,2879,2.13,3.827,49.074,6.1,47.902,11.4,27.5,26.6,29,0.8,-37.1550904,-40.567
28131,16619,1.826,21.71,49.967,7.5,41.136,15,13.1,30,35.8,25.9,-52.8306677,-53.549
22079,133937,2.958,36.202,51.704,6.4,40.406,16.6,18.2,30.3,35.7,40.9,-32.0597978,-32.542
18017,39065,14.303,6.498,49.964,4.6,44.43,17.8,13.6,29.8,33.7,54.1,-41.1106725,-42.016
30075,1664,2.03,4.23,50.085,2.5,44.644,6.3,20.5,28.7,27.3,3.8,-71.8309859,-71.92
20043,7624,2.655,7.824,49.583,4.4,47.599,9.4,17.6,27.6,32.1,23.3,-61.7417093,-59.923
31019,45814,8.864,4.85,50.069,2.4,51.55,7.4,32.8,22.6,30.1,2.6,-43.6220272,-47.536
6099,510385,44.766,16.095,50.535,9.5,50.917,22.8,16.4,20,32.6,344.2,0.789006,-1.274
47181,16506,1.947,8.108,44.871,7.4,33.573,24.6,8.2,37.5,32.7,376.7,-74.5988904,-73.896
16077,7734,32.845,7.244,49.503,4.6,48.048,20.1,12.5,22.9,32.1,55.6,-40.6961613,-35.062
19049,61950,6.187,7.811,51.04,2.8,79.173,5.6,43.7,23,29.8,23.9,-2.2901718,-9.639
8021,7844,53.665,7.811,50.172,5.6,33.998,16,20.2,19.8,24.5,6.4,-7.5467344,-3.325
6095,407234,26.023,39.564,50.27,6.1,67.106,12.5,24.3,18.2,30.1,503,30.2768158,29.584
27151,10823,4.176,3.362,49.304,6,51.032,11.2,16.6,23.8,28.6,17.3,-29.5012517,-25.825
29197,4144,1.33,1.601,50.834,5.9,34.644,14.6,10.4,28.4,30.3,30.9,-61.5576635,-59.545
22003,25636,1.916,28.291,43.468,6.9,36.852,22.4,11.5,28.3,34.4,94.3,-55.7186544,-51.498
6045,86040,24.534,13.669,50.233,5.9,42.84,14.1,22.5,16.5,22.4,25.1,35.7983387,29.156
29195,22821,9.674,11.05,50.344,4.7,41.112,16.1,18.1,29.7,37.6,1967.2,-37.2623175,-34.505
16079,12660,3.411,5.405,49.638,7.7,36.577,15.2,13.7,27.8,31.1,5.6,-41.7093735,-37.363
54051,32556,1.066,2.461,50.782,8.4,43.356,11.1,15.9,26.1,35.2,108.4,-49.5738636,-50.99
55073,131612,2.673,8.653,49.767,4.1,54.4,9.2,23,22,29.5,86.8,-18.0010684,-18.205
30053,18717,2.761,4.43,49.491,10,36.734,11.8,18.9,24.3,28.8,1.6,-49.6892824,-50.475
1121,80242,2.279,35.107,51.568,6.6,39.999,20.4,12.5,33.6,39,111.7,-25.5082299,-25.552
42113,6140,1.849,5.436,47.393,6,44.191,11.7,15.6,25.4,31.1,72.4,-47.232267,-49.306
29081,8769,2.031,2.658,50.308,5.1,37.486,15.5,12,27.1,34.1,23.6,-67.9822269,-64.938
27079,28059,5.788,3.087,49.561,4.7,61.665,9.7,21.6,17.6,32.4,3.1,-30.3424902,-30.665
39155,210157,1.723,11.321,51.206,6.5,43.16,11.7,17.4,27.5,32.6,1312.6,-10.5692023,-6.401
16041,12676,7.06,2.922,49.327,3.1,50.545,9.3,18.2,17.9,30.7,8.8,-77.8511404,-63.939
20101,1742,6.826,5.449,49.82,3.4,53.739,7,24,24.4,30.8,33.5,-72.2905028,-69.795
13259,4558,26.884,55.153,37.959,6.7,27.635,38.1,9.7,29.1,34.2,13.2,19.1457286,20.214
39003,104357,2.859,16.527,49.664,4.8,43.602,11.7,17.2,30.9,35.4,48.9,-39.5096446,-38.182
48493,40749,39.036,4.819,49.747,3.8,62.752,15.5,18.5,21.7,31.4,378,-48.426818,-47.785
29099,219046,1.869,3.707,50.34,4.8,58.976,12.4,18,27.1,30.4,183.9,-33.8706637,-35.319
13155,10086,3.548,29.14,49.129,8.1,35.955,18.3,10.7,28.6,29.2,26.9,-51.0076776,-49.768
12127,495890,12.695,15.675,51.186,5.7,40.881,11.9,21.3,24.9,26,449.2,-14.0665303,-13.05
47079,31876,2.386,10.785,51.51,6.7,37.151,16.5,16.3,36.9,33.7,53.4,-51.1131787,-49.833
37175,30203,3.393,6.808,51.558,5.5,44.49,11.2,29,23,24.3,26.5,-15.6439914,-22.483
28103,11631,1.413,72.788,52.124,9.9,28.73,32.9,11.2,37.7,40.6,37.6,52.4442779,56.862
36123,24482,2.208,2.815,51.278,5,48.368,13.7,24.3,26.8,26.6,71.1,-18.4371524,-21.85
12059,19099,2.701,10.66,46.683,6.2,35.651,24.3,10.9,35.5,31.6,41.6,-78.9148654,-77.874
6065,2125440,47.888,19.751,50.257,6.7,56.877,20.2,20.8,20,26,303.8,7.9421876,2.553
26139,261957,9.45,7.347,50.62,3.5,60.577,8.8,30.5,18.5,27.6,46.9,-21.4612981,-30.384
8053,821,3.876,4.78,46.899,3,51.241,5.1,41.3,14.8,20.5,0.8,-15.5063291,-24.109
39037,51814,1.457,2.395,50.787,4.2,46.61,12.7,11.6,29.1,32.3,2800,-63.6581411,-61.212
1033,54639,2.6,19.434,51.845,7.9,43.057,16.4,17.6,31.4,37.5,91.8,-38.9442732,-38.26
5091,43522,3.202,28.555,50.733,5.2,40.877,15.4,12.7,34.1,35.9,69.5,-46.4335411,-43.63
31127,6856,2.484,3.733,50.639,3.7,49.162,6.5,27.1,23.7,35.5,8.5,-44.0257085,-42.932
13189,21862,2.762,43.9,53.073,8.2,37.413,25.9,15.3,27.7,33.4,85,-19.1391678,-18.699
8073,5169,13.586,9.645,40.975,3.4,41.248,19.9,16.1,19.9,23.8,2.1,-62.8064881,-61.366
42089,166355,14.934,20.922,50.604,6.3,59.492,10.2,23.2,25.8,28.8,113.6,6.3629531,0.34
38057,7873,2.937,4.97,48.164,4.2,74.047,10.3,19.8,22.9,31.8,4.2,-67.4224599,-67.901
17157,32686,2.947,12.505,44.704,5.5,47.862,16.3,12.3,22.8,27.7,37.5,-50.2585454,-46.829
18037,41419,6.973,2.256,50.515,3.4,53.211,13.4,17.9,21.9,29.5,300.1,-40.1515848,-40.046
46049,2210,0.941,1.455,49.465,2.7,46.633,7.8,20.6,24.9,29.3,4.1,-64.8054146,-58.497
41019,103205,5.599,7.054,50.788,7.7,41.504,11.9,15.9,19.6,31,52.3,-37.5110724,-39.379
49003,49902,9.344,4.768,49.348,3.6,56.313,8,21.6,20.3,33.5,2.6,-63.1869149,-51.426
26057,41948,5.705,8.24,46.668,5.4,43.509,11.2,13.8,26.1,33.6,187.3,-28.2793956,-25.623
17005,18103,3.593,9.298,47.221,5.3,49.886,13.7,17.4,25.7,29.6,35,-40.9699202,-37.765
37127,94743,6.613,43.68,51.9,7.3,43.348,16,18.4,29.5,31.5,126.5,0.2295728,-0.252
48233,21538,22.932,8.222,49.936,4.5,51.508,16.4,13.2,26.8,31.1,102.5,-76.5530606,-76.114
21127,16573,0.749,1.848,49.914,9.4,32.835,23.1,11.7,40.4,42.2,135.6,-63.1919482,-62.413
48313,13333,22.773,24.031,42.389,4.3,39.03,22.5,10,24.5,28.8,0.6,-58.1540204,-57.623
29145,56121,5.077,9.109,50.421,4.5,45.448,14.5,18.8,27.6,32,28.1,-57.3913043,-58.696
40113,45051,3.368,33.97,49.842,5.1,48.014,12.8,16.2,29.3,34.5,57.5,-39.5316,-36.775
22031,26401,2.78,40.152,51.837,7.9,40.642,20.7,12,32.6,38.9,29.9,-24.803203,-21.516
45039,23343,1.908,60.32,52.319,8,35.49,19.2,15.2,26.7,41.3,53.9,22.7175346,25.88
53053,796836,10.467,24.18,50.232,6.3,60.397,9.5,24.2,18.7,30,476.3,11.1566731,7.691
51073,39184,3.392,12.325,50.812,4.1,58.9,9.5,22.9,23,34.5,169.2,-35.5008077,-39.377
50015,25958,1.569,3.697,50.283,4.7,49.142,7.9,35.3,19.2,25.2,85.2,42.1072772,31.535
53025,88098,40.426,7.532,49.506,7.1,50.388,24.2,15.5,25.9,34.3,33.3,-34.3550956,-38.362
50011,48182,1.443,4.527,50.308,3.7,59.184,11,23.2,22.7,27.5,9.5,8.9674746,3.092
18105,130738,3.457,13.126,50.139,4.9,43.841,7.8,44.2,19.6,22.1,98.7,28.1705753,23.699
37009,25812,5.326,2.909,50.329,6,36.488,19.3,18.6,23.8,29.1,50.7,-46.0794233,-44.658
21173,25835,2.492,4.98,51.366,6.6,41.139,19.7,17.3,30.1,32.2,33.3,-41.7776739,-41.052
6039,148632,56.7,14.065,51.84,10.5,43.171,30.5,13.5,19.9,26.5,70.6,-11.5573588,-17.331
39119,84884,0.985,7.496,51.428,6.1,41.814,13.4,14.6,32.9,31.2,85.8,-39.2833312,-34.961
31033,9720,6.423,4.21,50.162,2.2,55.964,6,23.8,23.3,31.5,1,-62.0776496,-63.646
29009,35881,9.032,5.473,49.99,5,38.139,18.4,13.3,32.9,32.4,36.9,-60.7577894,-59.689
56003,11581,9.1,4.043,49.75,4.3,50.437,11,20,24.9,28.9,3.7,-69.4674965,-68.38
48459,38057,8.28,12.285,50.304,5.3,46.346,17.5,14.3,27.4,29.6,23.5,-68.4522549,-67.973
42011,407125,19.388,11.561,50.888,4.8,55.936,15.5,22.7,23.4,32.2,49.2,-8.1935389,-10.188
18011,56287,2.725,5.866,50.493,3.7,68.352,6.3,42.5,22.2,27.8,77.3,-18.4501558,-29.547
1095,90399,13.018,6.576,50.838,5.8,36.536,22.9,16.1,28.7,33.2,164.4,-68.7126466,-69.51
20195,2920,2.357,2.767,50.359,3.6,46.859,9,23.2,29,29.7,7.4,-68.7730061,-69.774
54109,23304,0.497,2.185,50.666,9.7,34.419,26.1,9,33.9,38.8,47.6,-72.113594,-69.996
28009,7981,2.432,37.839,50.122,8,30.665,27.1,8.6,33.1,37,26.6,-20.7740732,-13.188
28071,43975,2.429,27.699,51.377,5.5,40.797,12.7,36.9,29.8,34.3,13.6,-12.2913376,-14.785
13045,114778,6.679,22.746,51.028,6.6,43.442,19.9,18.3,28.2,31.7,221.5,-38.9874068,-40.145
47133,21060,1.442,2.68,50.911,7.3,35.884,22.3,13.2,35.1,33,58.4,-58.6330577,-50.177
40005,14498,3.495,25.81,47.756,6.4,35.91,17.9,13.1,32.7,34.3,6.5,-70.3655595,-65.434
20175,23013,59.8,10.958,48.311,4.4,47.381,34.8,12.6,25.6,38.6,499.6,-29.070646,-32.342
18183,32861,2.158,2.574,50.09,4.1,59.266,8.9,18.1,26.1,32,48.8,-49.1455912,-51.355
1079,34106,2.22,21.773,51.3,7.7,41.574,21.9,11.3,35.9,35.5,49.7,-54.644127,-48.697
46093,23916,4.254,8.727,47.814,3.2,54.771,7.2,21.5,21.9,27,5.6,-48.2077542,-53.507
38049,5173,2.798,2.916,47.52,4.2,48.887,11.8,15.7,24.1,31.7,2,-59.9400599,-56.457
21213,17019,2.166,13.184,51.039,4.8,45.269,15.3,13.8,28,35.4,110.8,-36.7269812,-38.956
49055,2601,5.052,3.938,49.591,8.9,42.366,5.7,26.5,21,22.8,56.9,-53.3004319,-48.794
46053,4003,1.547,11.973,49.417,3.2,36.836,13.5,17.5,27.8,32.2,10.8,-58.2816652,-57.819
45047,69671,5.848,35.272,53.352,6.3,38.878,20.1,23,24.5,33.5,574.7,-22.7644817,-21.846
28161,13773,1.896,40.628,51.595,7.1,34.494,21.4,11.1,36.5,38.6,31.6,-13.5577659,-13.074
20093,4169,31.016,5.081,50.025,3.2,53.484,18.9,17.8,25.5,28.7,1149.6,-61.6494845,-62.189
20197,6846,3.41,3.942,49.245,3.9,59.16,4.4,22.3,23.2,30.9,3.4,-48.2060482,-47.455
55003,16181,2.399,16.19,49.58,6.3,41.294,9.5,22.3,21.6,27.3,15.5,10.9626585,8.933
36055,733703,8.339,22.912,51.691,5.2,51.371,10.1,35.9,20.2,27.7,112.2,20.8827141,14.115
45021,54714,4.212,23.611,51.44,7.2,38.947,22.9,14.7,30.6,36.5,382.3,-43.767313,-41.721
13069,40868,11.453,31.022,48.594,6.6,33.125,22.9,12.3,33.3,34.8,73.7,-39.8777442,-39.472
51025,17514,2.078,57.019,46.688,6.8,37.344,27.1,13.3,25.6,35.9,30.8,15.035229,18.679
19031,18006,1.728,2.53,50.447,3.4,61.423,7.9,20.8,28.8,32.4,24.7,-17.2568438,-18.08
45049,21014,4.005,55.943,48.746,8.5,33.644,23.2,11.1,31.1,42,153.2,15.2283718,19.104
54027,22695,1.379,3.032,49.257,5.5,35.98,23.8,8.7,26.8,33.8,37.4,-60.4203846,-59.25
21057,6706,1.198,4.557,51.413,6,29.067,27.2,12.2,32.2,31.8,25.9,-68.3288003,-66.634
26061,35333,1.561,6.572,45.786,6,39.126,8.5,29.6,21.3,30.7,78.1,-14.2046376,-15.727
38101,57012,5.695,11.221,46.894,3.1,62.526,6.7,25.3,24.1,30.8,8.7,-44.8948523,-47.686
41057,24889,10.669,6.183,49.655,5.8,41.662,10.5,19.5,18.3,28.8,2.1,-1.7053529,-5.92
51173,31738,1.856,4.382,50.807,6.5,37.831,20.2,14.9,27.5,29.6,71.4,-56.2747594,-55.251
4023,43771,82.73,3.988,52.076,11.5,37.465,26.9,22,17.7,23,38.3,35.5082839,47.126
31091,723,2.186,3.142,50.82,4.1,40.732,5.8,23.6,26.3,26.6,4.3,-71.719457,-76.087
40103,10950,3.384,16.09,50.415,3.4,46.874,12.6,21.3,31.1,32.8,87.6,-57.0676387,-57.618
29073,15096,1.46,2.659,50.485,4.2,44.065,16.4,15.6,31,35,110,-58.3238672,-55.763
31065,4556,3.682,2.448,50.535,2.7,44.461,10.1,18.1,26.9,33.9,2.8,-67.8200693,-69.59
18133,36837,1.884,6.638,47.032,5.1,49.467,12.6,15.5,30.8,31.5,30.9,-50.2018437,-49.598
20065,2435,3.242,9.456,50.598,4,45.341,6.6,25.6,25.8,28.9,2.5,-63.7247569,-65.455
22117,45669,2.165,32.35,50.506,7.6,29.749,23.8,11,35.1,37.4,39.4,-37.6005739,-36.849
6025,166874,82.673,10.333,49.019,24,38.737,34.8,13.4,20.9,26.3,41.8,24.3748127,41.826
45015,173498,6.176,31.242,50.125,5.5,52.436,12.5,21.6,23.6,35,281.5,-11.6544449,-17.399
34007,517879,16.001,30.24,51.701,6.3,61.685,12.4,29.7,25.8,30.2,561.9,33.57998,32.37
32011,1707,14.038,8.631,46.875,6,70.535,11.3,22.9,21.2,27.2,0.2,-77.6785714,-75.995
31047,25076,32.998,8.511,49.108,3.2,47.366,23.8,15.1,23.7,33.8,6.6,-43.8766616,-45.004
29027,43727,2.199,8.284,49.137,4.7,49.384,13.3,21.3,27.4,34.3,22.1,-42.3051456,-42.16
54077,30247,0.972,2.696,48.309,6.2,41.42,17.3,12.9,28.5,35.9,51.7,-55.0850947,-55.816
26097,10591,1.635,24.683,48.696,9.3,39.359,12.8,17.9,22.9,31.1,7.4,-23.83464,-27.185
17087,13730,3.409,11.221,43.355,8.6,45.773,16.3,15.8,21.6,29.4,37.7,-58.6919372,-58.318
18121,16896,1.402,4.124,52.973,5.7,42.056,15.3,14.3,32.4,33.6,56,-55.5682304,-52.038
31169,5003,2.46,2.421,50.629,2.4,49.517,8.6,17.8,26.8,30.2,14.3,-56.5100671,-57.52
51101,16225,2.575,21.864,51.128,4.2,64.305,10.8,19.1,27.5,26.3,58.2,-37.8131694,-35.332
54033,68911,1.586,4.316,51.09,6.4,42.121,12.9,20.2,32.1,33.7,166.1,-37.6431971,-39.515
17101,16408,3.845,12.285,43.739,7.1,41.759,22.6,9.3,24,28.9,100.4,-54.0789268,-53.469
37007,25056,3.742,52.238,47.428,6.6,32.508,21.7,10.7,29.3,34.6,47.5,4.1808112,12.555
38091,1747,1.38,2.352,48.978,2.2,59.408,7.6,17.4,26.2,30.2,18.1,-23.8970588,-17.886
21131,11503,0.495,1.503,50.752,10.8,27.777,35.5,8.2,34.3,43.2,37.8,-80.5445854,-80.476
46121,10095,3.926,89.035,51.3,7.4,27.481,23.2,13.9,25.8,38,1.4,56.3607719,47.906
40011,12609,9.6,19.048,50.249,3.7,44.309,16,16.7,36,38.4,24.5,-62.7531402,-57.29
48237,8497,16.58,7.017,43.782,4.3,52.03,19.7,10.8,22.3,26.9,1.5,-81.6234796,-79.635
40139,21135,46.168,11.471,46.684,3.1,49.78,29.8,19.5,27.5,32.7,51.8,-65.404818,-65.153
25013,471081,23.978,16.722,51.694,6.8,49.072,15.9,25.4,24.7,27.5,102.1,17.4960257,16.024
20129,3031,22.115,7.416,48.853,4.4,55.378,14,17,30.4,31.9,8.5,-73.7896494,-71.121
12125,14584,5.711,25.791,34.882,4.8,40.207,25.2,8.6,31.1,37.1,63.8,-65.3322658,-62.41
16015,7445,3.712,5.115,48.81,6.2,50.874,8.9,24.8,21.8,22.4,8.1,-47.3236515,-49.738
19089,9410,1.626,2.115,50.191,3.5,49.837,12.4,11.7,28.3,31.1,46.4,-27.4505849,-20.79
55067,20008,2.013,3.876,49.529,6.2,40.968,11.9,13.5,22.1,29.9,22.9,-32.476489,-31.467
39131,27722,0.921,3.877,49.97,7.4,40.512,22.9,11.4,27.6,35.8,111.1,-48.7189817,-36.706
13137,43613,14.119,9.453,52.693,5.6,40.994,22,16.5,27,31.7,155.5,-63.9878622,-66.35
19079,15238,5.78,4.964,50.606,4.2,53.691,9.2,19,27.5,30.6,18.5,-26.9293718,-22.862
1083,78572,6.058,18.215,49.734,5.5,51.175,17.4,23.1,30.6,32.9,147.8,-42.5875901,-49.452
56031,8196,8.261,3.961,49.24,3.8,49.713,7.5,19.2,25.2,28,4.2,-60.6085029,-60.942
17057,36652,2.852,5.919,47.772,7.7,44.435,12.5,15.5,28,30.7,96.8,-20.1702842,-15.145
39019,28539,1.266,2.6,49.836,5.9,46.177,13.4,10.6,23.9,34.7,788.2,-52.7300872,-46.404
38033,1621,3.252,3.36,49.214,2.2,53.42,8.7,22.1,28,32.1,5.3,-71.539961,-73.673
39141,75972,1.186,9.291,47.61,5.3,42.466,15.1,15,28.2,33.7,251.3,-35.1992552,-27.38
28057,23000,1.622,8.48,50.981,5.8,38.366,21.1,13,34.2,34.5,3.4,-75.6909142,-75.618
19125,32682,1.865,3.58,50.174,3.2,57.046,7.2,24,23.6,33.1,39.2,-34.0266223,-31.167
12109,187436,6.356,10.717,51.228,3.9,66.56,6.2,41.4,18.5,21.9,316.4,-26.6648549,-33.43
22069,39255,2.256,45.305,52.24,7.8,34.522,18.8,20.6,29.4,34.7,35.2,-14.8725384,-10.965
46031,4093,4.098,67.381,49.249,5.2,31.42,16.9,14.1,26.8,40.9,39.5,-1.9485581,-4.511
22049,15063,1.627,31.151,48.833,6,37.13,18.6,13.3,36,34.8,54,-42.5969601,-40.595
48425,8031,19.556,5.882,51.001,5,51.733,17.1,27,24.5,27.6,227.6,-67.4550233,-68.782
56043,7911,14.337,5.259,49.075,4,50.802,10.9,21.2,24.4,27.7,3.8,-64.3353175,-64.038
42077,343519,22.437,15.789,51.228,5.2,58.283,13,28.1,22.3,30.1,369.1,7.5950258,4.445
34031,491778,40.231,25.059,51.28,6.9,58.03,17.5,26.2,23.2,25.7,917,16.5788286,21.745
25019,11322,13.089,12.366,49.364,5.5,82.596,5.7,45.7,16.5,20,1837.9,45.3393295,35.166
19131,10781,1.385,2.308,50.526,2.8,52.616,9.4,15.1,22.8,30.3,34.4,-28.014428,-24.272
48293,22287,21.269,21.437,48.34,5.1,37.256,20.6,13.6,29.6,33.9,65.3,-50.313359,-52.288
12117,413204,19.818,19.778,51.66,4.8,56.443,7.8,35,20.4,24.6,1367,2.7939344,-1.629
13245,199768,4.782,60.759,51.525,7.3,36.012,16.3,20.4,25.4,34.1,618.4,37.1690264,32.375
1001,50756,2.842,22.733,51.475,5.2,54.366,13.8,21.9,28.6,34.1,91.8,-44.4184372,-49.479
36071,383532,19.774,18.601,49.916,4.7,69.228,11.9,28.6,25.1,28.8,167.6,-0.1800294,-6.46
46111,2432,2.88,41.053,49.976,4.4,45.911,9.7,16.1,25.9,29.7,9.2,-54.6835443,-15.517
45043,60703,3.212,34.15,52.545,8.4,44.283,14.3,23.8,28.2,30.8,171.1,-12.7222647,-13.008
40059,3377,21.63,4.688,50.773,2.9,49.204,15.7,17.9,34.2,35,5.4,-80.0941493,-79.192
48137,1863,55.966,5.016,48.627,4.7,35.554,27.7,24.3,23.8,27.1,152.8,-68.011257,-41.221
19149,24210,4.282,2.899,50.359,2.8,62.745,7.7,20,25.4,32.2,16.7,-49.4854807,-51.934
26111,82548,2.597,5.951,50.83,4.7,51.629,7.2,32,21.9,30.5,23,-14.630867,-19.401
54105,5605,0.765,2.126,49.626,10.3,38.6,13.1,10.9,31.3,36.9,24.6,-62.8722202,-63.071
8017,1746,12.794,3.663,49.317,2.7,52.273,11.8,21.8,22.7,23.7,1,-75.8802817,-72.305
4005,129849,13.926,33.601,50.588,6.6,48.653,12.2,32.8,14.2,23.2,7.2,24.0828693,19.442
13237,20495,6.781,29.79,51.417,8,42.125,15.3,18.1,24.9,30,61.6,-40.8519612,-39.985
46123,5541,1.951,17.667,50.368,2.7,40.545,12.4,21.8,25.8,30.7,6.9,-61.7952523,-61.103
21081,25542,2.593,3.239,49.994,5.4,46.226,18.2,11.4,27.7,36.3,73.5,-58.7070052,-56.069
42101,1547297,13.974,54.93,52.731,6.9,39.037,18.6,24.5,25.7,29.8,83.4,63.5371748,66.908
25023,498344,3.778,14.045,51.316,5.2,74.576,7.9,34,22.9,27.8,1693.6,17.2452036,7.233
48209,155545,37.579,9.349,50.176,3.4,59.569,10.9,36.8,17.5,23.8,6.5,10.8268202,-0.857
19029,13758,2.428,2.383,50.793,3.6,46.159,7.5,20,26.2,35.2,36.6,-38.1803189,-39.816
21041,10703,6.888,4.804,49.995,5.8,43.615,25.6,11.1,32.2,35.3,26.9,-44.4498186,-38.444
16059,7908,3.439,4.266,49.412,7,37.869,7.8,22.9,21.2,26.8,34.6,-54.0312368,-55.998
47101,11521,2.227,4.64,51.173,7.5,36.255,20.9,12.7,34,34.3,67.8,-60.6525227,-58.444
42099,45502,1.801,2.922,49.55,4.3,54.92,12.5,16.1,28.2,33,206.2,-50.06896,-51.922
48183,119637,18.502,25.018,50.998,5,50.02,17.1,19.9,29.4,35.3,129.6,-36.882581,-41.267
39103,174035,1.965,4.177,50.567,4,68.405,6.5,29.9,24.2,29.1,164.7,-23.4330262,-24.876
31023,8400,3.031,2.23,49.279,2.8,54.24,10.7,14,23.5,32,14,-59.3374833,-60.756
5033,60102,6.851,8.671,50.756,5.4,43.466,15.5,14.3,28.2,35.1,104.4,-56.6518617,-54.363
48095,3579,56.579,5.244,29.748,3.3,40.837,34.2,11.8,23.1,27.5,14.9,-67.9022082,-69.072
47189,112377,3.902,10.77,50.927,4.7,60.955,11.3,26.7,27.6,31.7,314.4,-37.7263554,-44.324
28111,12035,1.287,22.106,51.153,8,32.459,19.6,8.4,36.5,37.2,68.9,-53.0425963,-53.663
27087,5025,3.573,52.208,49.569,5.4,39.926,16,13,28.4,32.6,74.6,-1.3020833,-2.941
51135,15929,3.969,42.755,46.022,4.5,37.996,24.1,12.2,28.2,34,50.4,-14.9194688,-13.146
37063,269706,13.396,46.925,52.06,5,50.745,12.6,45.6,20.8,29.2,71.7,62.3792478,60.384
12033,303343,5.568,30.286,50.21,5.6,46.139,11.5,23.9,24.5,28.9,453.4,-15.1110511,-20.616
27081,5723,1.993,1.681,49.194,3.6,48.449,8.3,19.6,24.3,28.3,61.7,-38.0096308,-35.643
42083,43196,2.106,4.539,48.772,5.9,44.723,10.5,15.6,23.3,31.9,94.5,-46.1574026,-47.245
53075,42689,5.891,15.516,49.05,4.7,41.837,4.3,47.8,15.5,22.9,20.7,10.0208274,2.06
8069,298382,11.188,7.027,50.074,3.3,57.659,4.9,44.1,12.3,18.7,115.4,15.4369746,4.923
48153,6474,57.228,7.744,50.517,5.6,36.898,23.6,17.2,23.5,26.8,4.4,-56.2040216,-53.013
37041,14784,3.501,37.543,52.258,7.2,38.887,17.1,20.9,29.6,34.2,60.3,-15.7245632,-14.322
51079,18421,5.219,11.439,50.611,3.7,61.762,17.4,24.5,25.2,27.9,117.8,-23.8928666,-31.779
48477,32893,15.495,21.625,50.614,4.8,55.139,19.1,23.1,23.9,29.6,12.8,-49.9110576,-51.285
19085,15328,1.346,2.04,50.34,3.3,52.824,8.7,18.3,23.3,32.3,30.8,-38.5039853,-37.53
8031,610345,30.452,19.208,49.938,3.7,54.872,14.4,43.7,11.8,16.4,3922.6,61.3654657,56.384
48369,9290,62.622,5.601,48.477,2.5,41.813,35,15.8,24.6,29.4,129.4,-62.1509434,-37.722
27169,49436,2.806,5.888,50.313,3.3,49.365,9.6,27.5,21.8,28.9,8.8,0.3900932,-2.924
20079,34247,11.858,6.281,50.825,3.9,55.074,10.4,25.8,23.7,31,7.5,-19.8451673,-24.051
48419,26812,18.377,21.29,50.528,5.3,35.772,23.8,13.8,27.3,31.2,3.7,-58.5605234,-59.678
18031,25079,1.885,3.13,50.371,4,50.258,11.2,14.5,31.4,32.7,164.1,-58.0776431,-57.386
